case_id,note_text,analyst,timestamp
CASE-2025-0136,Opened investigation for ALERT-2025-00272. Customer Daniel Haddad flagged for Trade Based ML. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-01-27 10:39:05
CASE-2025-0136,"Reviewed 4 trade-related wire transfers totaling $245,000.00. Counterparties located in China, Turkey. Invoice amounts appear inconsistent with industry benchmarks for Business Owner.",Cassian Jude,2025-01-28 12:08:35
CASE-2025-0136,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Trade Business Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 85/100. Confirmed trade-payment anomalies and round-dollar invoices inconsistent with expected business activity. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-01-29 15:39:54
CASE-2025-0137,Opened investigation for ALERT-2025-00292. Customer Daniel Haddad flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-01-28 11:56:45
CASE-2025-0137,"Identified 6 international wire transfers totaling $321,471.21 to counterparties in Iran, Myanmar, Russia, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Business Owner does not provide clear business justification for this wire activity.",Marie Davis,2025-01-29 09:26:18
CASE-2025-0137,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Trade Business Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-01-30 12:32:35
CASE-2025-0138,Opened investigation for ALERT-2025-00318. Customer Daniel Haddad flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-01-30 17:49:59
CASE-2025-0138,"Transaction monitoring flagged counterparty Eastern Star Holdings as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $30,610.15 via Wire on 2025-01-25.",Hannah Louise,2025-01-31 16:39:19
CASE-2025-0138,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Trade Business Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 89/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-01 14:30:35
CASE-2025-0139,Opened investigation for ALERT-2025-00324. Customer Marcus Reed flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-02 12:06:46
CASE-2025-0139,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $65,189.93 between 2025-01-21 and 2025-01-28. Each deposit ranged from $8,726.97 to $9,863.98, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-03 11:15:08
CASE-2025-0139,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 90/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-04 10:18:08
CASE-2025-0140,Opened investigation for ALERT-2025-00327. Customer Marcus Reed flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-01 08:34:03
CASE-2025-0140,"Transaction monitoring flagged counterparty Kaveh Mohammadi as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $32,176.35 via Wire on 2025-01-25.",Marie Davis,2025-02-02 16:09:21
CASE-2025-0140,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 97/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-03 14:43:06
CASE-2025-0141,Opened investigation for ALERT-2025-00339. Customer Marcus Reed flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-01 16:36:14
CASE-2025-0141,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $65,189.93 between 2025-01-21 and 2025-01-28. Each deposit ranged from $8,726.97 to $9,863.98, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-02 17:43:09
CASE-2025-0141,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 100/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-03 13:38:09
CASE-2025-0142,Opened investigation for ALERT-2025-00352. Customer Marcus Reed flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-01 11:18:20
CASE-2025-0142,"Customer deposited $164,519.82 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $26,666.67. No clear business justification documented in KYC file.",Marie Davis,2025-02-02 14:48:31
CASE-2025-0142,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 77/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-03 17:01:18
CASE-2025-0143,Opened investigation for ALERT-2025-00374. Customer Marcus Reed flagged for Structuring. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-04 16:38:27
CASE-2025-0143,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $65,189.93 between 2025-01-21 and 2025-01-28. Each deposit ranged from $8,726.97 to $9,863.98, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Hannah Louise,2025-02-05 11:42:24
CASE-2025-0143,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 70/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-06 14:13:25
CASE-2025-0144,Opened investigation for ALERT-2025-00376. Customer Marcus Reed flagged for Rapid Movement. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-02 08:14:05
CASE-2025-0144,"Account received $286,668.62 wire credit on 2025-01-25 and disbursed $0.00 across 0 outgoing wires within 48 hours. Retained balance represents only 100.0% of inflow. Pattern consistent with pass-through or layering activity.",Marie Davis,2025-02-03 12:40:58
CASE-2025-0144,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 90/100. Confirmed pass-through activity with rapid outgoing wires shortly after receipt of funds. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-04 14:23:20
CASE-2025-0145,Opened investigation for ALERT-2025-00387. Customer Marcus Reed flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-02 11:10:18
CASE-2025-0145,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $65,189.93 between 2025-01-21 and 2025-01-28. Each deposit ranged from $8,726.97 to $9,863.98, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-03 13:41:49
CASE-2025-0145,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 98/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-04 15:51:15
CASE-2025-0146,Opened investigation for ALERT-2025-00388. Customer Marcus Reed flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-04 11:40:50
CASE-2025-0146,"Customer deposited $164,519.82 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $26,666.67. No clear business justification documented in KYC file.",Cassian Jude,2025-02-05 11:20:03
CASE-2025-0146,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 85/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-06 17:46:47
CASE-2025-0147,Opened investigation for ALERT-2025-00397. Customer Marcus Reed flagged for Structuring. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-04 09:54:37
CASE-2025-0147,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $65,189.93 between 2025-01-21 and 2025-01-28. Each deposit ranged from $8,726.97 to $9,863.98, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Marie Davis,2025-02-05 14:00:28
CASE-2025-0147,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Business Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 85/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-06 16:03:49
CASE-2025-0148,Opened investigation for ALERT-2025-00410. Customer Laura Bennett flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-04 13:30:57
CASE-2025-0148,"Identified 1 international wire transfers totaling $43,576.01 to counterparties in Haiti. Haiti is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as Physician does not provide clear business justification for this wire activity.",Cassian Jude,2025-02-05 11:13:03
CASE-2025-0148,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Low risk with Standard due diligence. Source of funds documented as Medical Practice Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 87/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-06 17:53:20
CASE-2025-0149,Opened investigation for ALERT-2025-00425. Customer Nathan Brooks flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-06 11:07:20
CASE-2025-0149,"Reviewed 90-day transaction history. Customer conducted 2 cash deposits totaling $19,143.81 between 2025-02-01 and 2025-02-03. Each deposit ranged from $9,252.43 to $9,891.38, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-07 14:47:02
CASE-2025-0149,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Employment and Commissions. Observed activity appears inconsistent with documented profile. Risk score assessed at 70/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-08 12:34:23
CASE-2025-0150,Opened investigation for ALERT-2025-00431. Customer Nathan Brooks flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-06 13:50:24
CASE-2025-0150,"Transaction monitoring flagged counterparty Nova Commerce Group as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $73,821.89 via Wire on 2025-01-28.",Hannah Louise,2025-02-07 11:09:29
CASE-2025-0150,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Employment and Commissions. Observed activity appears inconsistent with documented profile. Risk score assessed at 99/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-08 16:30:57
CASE-2025-0151,Opened investigation for ALERT-2025-00434. Customer Nathan Brooks flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-07 16:17:15
CASE-2025-0151,"Transaction monitoring flagged counterparty Kaveh Mohammadi as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $76,761.55 via Wire on 2025-01-31.",Cassian Jude,2025-02-08 08:18:19
CASE-2025-0151,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Employment and Commissions. Observed activity appears inconsistent with documented profile. Risk score assessed at 80/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-09 10:06:05
CASE-2025-0152,Opened investigation for ALERT-2025-00437. Customer Nathan Brooks flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-09 08:04:45
CASE-2025-0152,"Transaction monitoring flagged counterparty Eastern Star Holdings as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $79,843.28 via Wire on 2025-01-29.",Olivia Brown,2025-02-10 13:02:11
CASE-2025-0152,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Employment and Commissions. Observed activity appears inconsistent with documented profile. Risk score assessed at 92/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-11 13:14:32
CASE-2025-0153,Opened investigation for ALERT-2025-00449. Customer Tony Ramirez flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-09 10:47:57
CASE-2025-0153,"Reviewed 90-day transaction history. Customer conducted 4 cash deposits totaling $35,981.17 between 2025-01-29 and 2025-02-07. Each deposit ranged from $8,679.28 to $9,500.70, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-10 09:35:15
CASE-2025-0153,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Contract Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 90/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-11 11:04:00
CASE-2025-0154,Opened investigation for ALERT-2025-00454. Customer Tony Ramirez flagged for Structuring. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-11 08:45:42
CASE-2025-0154,"Reviewed 90-day transaction history. Customer conducted 4 cash deposits totaling $35,981.17 between 2025-01-29 and 2025-02-07. Each deposit ranged from $8,679.28 to $9,500.70, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Marie Davis,2025-02-12 14:35:50
CASE-2025-0154,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Contract Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 85/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-13 09:46:05
CASE-2025-0155,Opened investigation for ALERT-2025-00455. Customer Tony Ramirez flagged for Structuring. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-09 08:43:52
CASE-2025-0155,"Reviewed 90-day transaction history. Customer conducted 4 cash deposits totaling $35,981.17 between 2025-01-29 and 2025-02-07. Each deposit ranged from $8,679.28 to $9,500.70, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Hannah Louise,2025-02-10 17:28:16
CASE-2025-0155,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Contract Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 91/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-11 09:51:42
CASE-2025-0156,Opened investigation for ALERT-2025-00472. Customer Susan Walker flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-09 15:44:18
CASE-2025-0156,"Transaction monitoring flagged counterparty Nova Commerce Group as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $60,974.85 via Wire on 2025-02-04.",Marie Davis,2025-02-10 15:41:48
CASE-2025-0156,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Low risk with Standard due diligence. Source of funds documented as Employment Income. Observed activity appears inconsistent with documented profile. Risk score assessed at 83/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-11 16:10:54
CASE-2025-0157,Opened investigation for ALERT-2025-00485. Customer Kevin ONeill flagged for Structuring. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-12 15:33:32
CASE-2025-0157,"Reviewed 90-day transaction history. Customer conducted 4 cash deposits totaling $37,144.72 between 2025-01-31 and 2025-02-04. Each deposit ranged from $8,678.10 to $9,778.07, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Olivia Brown,2025-02-13 15:09:22
CASE-2025-0157,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Vehicle Sales. Observed activity appears inconsistent with documented profile. Risk score assessed at 95/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-14 13:05:50
CASE-2025-0158,Opened investigation for ALERT-2025-00503. Customer Kevin ONeill flagged for Structuring. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-10 17:10:46
CASE-2025-0158,"Reviewed 90-day transaction history. Customer conducted 4 cash deposits totaling $37,144.72 between 2025-01-31 and 2025-02-04. Each deposit ranged from $8,678.10 to $9,778.07, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Marie Davis,2025-02-11 17:06:42
CASE-2025-0158,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Vehicle Sales. Observed activity appears inconsistent with documented profile. Risk score assessed at 95/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-12 13:10:46
CASE-2025-0159,Opened investigation for ALERT-2025-00510. Customer Rebecca Stone flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-13 16:54:40
CASE-2025-0159,"Transaction monitoring flagged counterparty Kaveh Mohammadi as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $72,599.95 via Wire on 2025-02-05.",Hannah Louise,2025-02-14 08:36:32
CASE-2025-0159,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Legal Services. Observed activity appears inconsistent with documented profile. Risk score assessed at 75/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-15 14:25:31
CASE-2025-0160,Opened investigation for ALERT-2025-00520. Customer Rebecca Stone flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-13 17:16:25
CASE-2025-0160,"Transaction monitoring flagged counterparty Kaveh Mohammadi as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $45,745.64 via Wire on 2025-02-02.",Cassian Jude,2025-02-14 12:57:17
CASE-2025-0160,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Medium risk with Standard due diligence. Source of funds documented as Legal Services. Observed activity appears inconsistent with documented profile. Risk score assessed at 73/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-15 14:50:12
CASE-2025-0161,Opened investigation for ALERT-2025-00571. Customer Blue Harbor Restaurants Inc. flagged for Structuring. Pulling transaction history and KYC documentation for review.,Olivia Brown,2025-02-15 15:13:59
CASE-2025-0161,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $64,656.93 between 2025-02-03 and 2025-02-10. Each deposit ranged from $8,882.54 to $9,847.81, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Olivia Brown,2025-02-16 09:15:08
CASE-2025-0161,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Restaurant Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 84/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Olivia Brown,2025-02-17 08:13:33
CASE-2025-0162,Opened investigation for ALERT-2025-00574. Customer Blue Harbor Restaurants Inc. flagged for Cash Intensive. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-13 08:15:47
CASE-2025-0162,"Customer deposited $171,425.07 in cash over 6 transactions this month. This significantly exceeds stated monthly income of approximately $233,333.33. No clear business justification documented in KYC file.",Hannah Louise,2025-02-14 11:38:03
CASE-2025-0162,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Restaurant Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 89/100. Confirmed cash activity materially exceeds expected volumes and stated revenue profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-15 14:14:54
CASE-2025-0163,Opened investigation for ALERT-2025-00585. Customer Blue Harbor Restaurants Inc. flagged for Structuring. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-13 12:06:34
CASE-2025-0163,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $64,656.93 between 2025-02-03 and 2025-02-10. Each deposit ranged from $8,882.54 to $9,847.81, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Cassian Jude,2025-02-14 08:03:40
CASE-2025-0163,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Restaurant Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 76/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-15 14:09:52
CASE-2025-0164,Opened investigation for ALERT-2025-00591. Customer Blue Harbor Restaurants Inc. flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-19 10:30:44
CASE-2025-0164,"Transaction monitoring flagged counterparty Al-Rashid Trading LLC as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $89,834.57 via Wire on 2025-02-12.",Cassian Jude,2025-02-20 13:44:51
CASE-2025-0164,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Restaurant Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 93/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-21 10:35:01
CASE-2025-0165,Opened investigation for ALERT-2025-00595. Customer Blue Harbor Restaurants Inc. flagged for Structuring. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-17 17:43:09
CASE-2025-0165,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $64,656.93 between 2025-02-03 and 2025-02-10. Each deposit ranged from $8,882.54 to $9,847.81, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Marie Davis,2025-02-18 11:58:28
CASE-2025-0165,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Restaurant Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 83/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-19 15:11:36
CASE-2025-0166,Opened investigation for ALERT-2025-00602. Customer Blue Harbor Restaurants Inc. flagged for Structuring. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-17 16:31:10
CASE-2025-0166,"Reviewed 90-day transaction history. Customer conducted 7 cash deposits totaling $64,656.93 between 2025-02-03 and 2025-02-10. Each deposit ranged from $8,882.54 to $9,847.81, all structured below the $10,000 CTR reporting threshold. Pattern is consistent with intentional structuring.",Hannah Louise,2025-02-18 11:49:20
CASE-2025-0166,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as High risk with Enhanced due diligence. Source of funds documented as Restaurant Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 73/100. Confirmed repeated below-threshold cash deposits with no documented legitimate explanation. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-19 13:43:14
CASE-2025-0167,Opened investigation for ALERT-2025-00622. Customer Meridian Global Trading LLC flagged for Watchlist Hit. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-18 09:07:50
CASE-2025-0167,"Transaction monitoring flagged counterparty Eastern Star Holdings as a potential OFAC watchlist match. Initiated enhanced screening review. Transaction amount: $74,119.17 via Wire on 2025-02-13.",Hannah Louise,2025-02-19 15:36:56
CASE-2025-0167,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 74/100. Confirmed unresolved counterparty screening concern requiring SAR consideration. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-20 09:08:47
CASE-2025-0168,Opened investigation for ALERT-2025-00648. Customer Meridian Global Trading LLC flagged for High Risk Country. Pulling transaction history and KYC documentation for review.,Hannah Louise,2025-02-19 14:40:41
CASE-2025-0168,"Identified 8 international wire transfers totaling $463,990.38 to counterparties in Iran, Myanmar, Syria, Yemen. Iran is treated as a high-risk jurisdiction for enhanced monitoring purposes. Customer's stated occupation as International Trade does not provide clear business justification for this wire activity.",Hannah Louise,2025-02-20 15:06:12
CASE-2025-0168,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 99/100. Confirmed wire activity involving high-risk jurisdictions inconsistent with the customer profile. Proceeding with SAR recommendation or enhanced review based on case disposition.,Hannah Louise,2025-02-21 17:30:31
CASE-2025-0169,Opened investigation for ALERT-2025-00658. Customer Meridian Global Trading LLC flagged for Trade Based ML. Pulling transaction history and KYC documentation for review.,Marie Davis,2025-02-22 08:50:16
CASE-2025-0169,"Reviewed 3 trade-related wire transfers totaling $145,000.00. Counterparties located in Mexico, Turkey, United Arab Emirates. Invoice amounts appear inconsistent with industry benchmarks for International Trade.",Marie Davis,2025-02-23 15:46:59
CASE-2025-0169,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 100/100. Confirmed trade-payment anomalies and round-dollar invoices inconsistent with expected business activity. Proceeding with SAR recommendation or enhanced review based on case disposition.,Marie Davis,2025-02-24 13:25:29
CASE-2025-0170,Opened investigation for ALERT-2025-00667. Customer Meridian Global Trading LLC flagged for Trade Based ML. Pulling transaction history and KYC documentation for review.,Cassian Jude,2025-02-22 11:05:17
CASE-2025-0170,"Reviewed 3 trade-related wire transfers totaling $145,000.00. Counterparties located in Mexico, Turkey, United Arab Emirates. Invoice amounts appear inconsistent with industry benchmarks for International Trade.",Cassian Jude,2025-02-23 08:31:48
CASE-2025-0170,Received case from L1 monitoring queue. Reviewed KYC on file; customer classified as Very High risk with Enhanced due diligence. Source of funds documented as Trade Revenue. Observed activity appears inconsistent with documented profile. Risk score assessed at 81/100. Confirmed trade-payment anomalies and round-dollar invoices inconsistent with expected business activity. Proceeding with SAR recommendation or enhanced review based on case disposition.,Cassian Jude,2025-02-24 09:13:18
